concept:name,time:timestamp,case:concept:name
confirm order,2023-12-07 18:11:00,da01bb8c-cfa2-43e2-93eb-a7b7476a4df8
send invoice,2023-12-07 18:11:00,bdc69357-0811-4c84-8b59-522527a48ed0
check availability,2023-12-07 18:11:01,e325c7b5-2762-423b-bbe2-312a24888355
send invoice,2023-12-07 18:11:01,cdfd47bd-2ebe-4c96-9a58-8768f074a2b6
send invoice,2023-12-07 18:11:01,7b9c4b1b-1756-4b0b-a975-0d1384056274
confirm order,2023-12-07 18:11:01,b2d5ca67-0330-45e8-912e-62208d65453a
check availability,2023-12-07 18:11:01,daf01ed9-70f0-4008-84c5-9704bf0cd414
reject order,2023-12-07 18:11:01,11ac4be8-af00-451b-87cb-f7871e26f821
confirm order,2023-12-07 18:11:01,229c52db-c6b0-4c13-a682-98696680b379
check availability,2023-12-07 18:11:03,e7b7c731-1949-41c0-8f97-719200dcbc45
check availability,2023-12-07 18:11:04,4a10cbc0-542d-4d2d-8a7f-706b553a8b4f
send invoice,2023-12-07 18:11:04,da01bb8c-cfa2-43e2-93eb-a7b7476a4df8
check availability,2023-12-07 18:11:04,fedef593-e8ef-4d5b-acb3-792ad29992da
reject order,2023-12-07 18:11:04,70aa17ca-2da3-401d-a6b6-af5a7c5287cb
send invoice,2023-12-07 18:11:04,9c22cbcd-f667-4843-8e62-804ee47ee395
confirm order,2023-12-07 18:11:05,daf01ed9-70f0-4008-84c5-9704bf0cd414
confirm order,2023-12-07 18:11:06,e325c7b5-2762-423b-bbe2-312a24888355
check availability,2023-12-07 18:11:06,2955c616-da93-447d-b9a0-c1390ac0d18a
reject order,2023-12-07 18:11:06,fedef593-e8ef-4d5b-acb3-792ad29992da
check availability,2023-12-07 18:11:07,03ec838b-b8a9-4e89-9002-2d354e5dea1b
reject order,2023-12-07 18:11:08,03ec838b-b8a9-4e89-9002-2d354e5dea1b
check availability,2023-12-07 18:11:08,e5bcccca-75e5-43c1-8423-cdc97df3b286
check availability,2023-12-07 18:11:08,a9538d6f-188d-4e76-8496-09ca6a6183fd
confirm order,2023-12-07 18:11:08,e7b7c731-1949-41c0-8f97-719200dcbc45
confirm order,2023-12-07 18:11:09,4a10cbc0-542d-4d2d-8a7f-706b553a8b4f
check availability,2023-12-07 18:11:09,4b5cdbc7-8ecd-4c19-96d4-ffd2ee0eb1d3
confirm order,2023-12-07 18:11:09,2955c616-da93-447d-b9a0-c1390ac0d18a
send invoice,2023-12-07 18:11:10,daf01ed9-70f0-4008-84c5-9704bf0cd414
check availability,2023-12-07 18:11:10,34e6b474-9597-460d-b215-1ed9a678b745
confirm order,2023-12-07 18:11:11,e5bcccca-75e5-43c1-8423-cdc97df3b286
send invoice,2023-12-07 18:11:11,e7b7c731-1949-41c0-8f97-719200dcbc45
check availability,2023-12-07 18:11:11,2b212a73-0c6f-4aa4-9ddc-9838eab1f03f
send invoice,2023-12-07 18:11:12,e325c7b5-2762-423b-bbe2-312a24888355
send invoice,2023-12-07 18:11:12,4a10cbc0-542d-4d2d-8a7f-706b553a8b4f
confirm order,2023-12-07 18:11:13,a9538d6f-188d-4e76-8496-09ca6a6183fd
check availability,2023-12-07 18:11:13,18dc4e5b-288b-4830-b384-5ca5695e2893
confirm order,2023-12-07 18:11:14,4b5cdbc7-8ecd-4c19-96d4-ffd2ee0eb1d3
check availability,2023-12-07 18:11:15,fac22605-9f28-4175-810a-674587e07cbb
check availability,2023-12-07 18:11:15,f8957bcb-7eb5-4687-8eac-c719a1de2195
send invoice,2023-12-07 18:11:15,a9538d6f-188d-4e76-8496-09ca6a6183fd
check availability,2023-12-07 18:11:15,762a9201-26f2-4e88-8aff-7d6c19cca0c1
check availability,2023-12-07 18:11:15,e89061ce-ee22-4898-bea6-b563c1821c3d
confirm order,2023-12-07 18:11:16,34e6b474-9597-460d-b215-1ed9a678b745
confirm order,2023-12-07 18:11:16,18dc4e5b-288b-4830-b384-5ca5695e2893
send invoice,2023-12-07 18:11:16,e5bcccca-75e5-43c1-8423-cdc97df3b286
confirm order,2023-12-07 18:11:17,2b212a73-0c6f-4aa4-9ddc-9838eab1f03f
check availability,2023-12-07 18:11:17,2ee87105-6536-4100-a91d-f92c73afd028
check availability,2023-12-07 18:11:17,7f3a2bd7-2cca-496c-980f-2653f5451cd8
confirm order,2023-12-07 18:11:18,f8957bcb-7eb5-4687-8eac-c719a1de2195
check availability,2023-12-07 18:11:19,b38755ca-2f36-4a25-8a18-280d8d0e5cea
reject order,2023-12-07 18:11:19,e89061ce-ee22-4898-bea6-b563c1821c3d
confirm order,2023-12-07 18:11:19,2ee87105-6536-4100-a91d-f92c73afd028
send invoice,2023-12-07 18:11:20,2b212a73-0c6f-4aa4-9ddc-9838eab1f03f
confirm order,2023-12-07 18:11:20,fac22605-9f28-4175-810a-674587e07cbb
check availability,2023-12-07 18:11:21,47c309ef-a3f1-4228-ba3b-813abe39635b
confirm order,2023-12-07 18:11:21,b38755ca-2f36-4a25-8a18-280d8d0e5cea
reject order,2023-12-07 18:11:21,7f3a2bd7-2cca-496c-980f-2653f5451cd8
check availability,2023-12-07 18:11:21,57ae1410-2fc3-40cd-8be7-1e8d570f9755
confirm order,2023-12-07 18:11:21,762a9201-26f2-4e88-8aff-7d6c19cca0c1
check availability,2023-12-07 18:11:22,8badbd0d-c40a-4835-bbcf-86934ae97eb3
send invoice,2023-12-07 18:11:22,18dc4e5b-288b-4830-b384-5ca5695e2893
check availability,2023-12-07 18:11:23,15412f23-030f-4376-a17f-bf5a981fdb21
confirm order,2023-12-07 18:11:23,57ae1410-2fc3-40cd-8be7-1e8d570f9755
check availability,2023-12-07 18:11:24,5cdb2b4d-0ef4-4052-ba13-4f8419d0169d
send invoice,2023-12-07 18:11:24,b38755ca-2f36-4a25-8a18-280d8d0e5cea
send invoice,2023-12-07 18:11:25,4b5cdbc7-8ecd-4c19-96d4-ffd2ee0eb1d3
send invoice,2023-12-07 18:11:25,f8957bcb-7eb5-4687-8eac-c719a1de2195
check availability,2023-12-07 18:11:25,bfe8235e-eeaa-4f50-b566-47da851f2461
check availability,2023-12-07 18:11:25,bb6db263-8421-4c49-b45b-b5f619e8ae19
send invoice,2023-12-07 18:11:25,fac22605-9f28-4175-810a-674587e07cbb
send invoice,2023-12-07 18:11:25,57ae1410-2fc3-40cd-8be7-1e8d570f9755
confirm order,2023-12-07 18:11:26,47c309ef-a3f1-4228-ba3b-813abe39635b
reject order,2023-12-07 18:11:26,5cdb2b4d-0ef4-4052-ba13-4f8419d0169d
check availability,2023-12-07 18:11:27,9fa10fdb-261e-44b8-bec5-d2c119ff6dc2
reject order,2023-12-07 18:11:27,bfe8235e-eeaa-4f50-b566-47da851f2461
check availability,2023-12-07 18:11:27,5cdfade5-5640-4a9f-aaa6-33eda2dc26cb
confirm order,2023-12-07 18:11:27,8badbd0d-c40a-4835-bbcf-86934ae97eb3
check availability,2023-12-07 18:11:28,240138c7-fcb3-4787-9964-e948dd8a50d3
confirm order,2023-12-07 18:11:28,15412f23-030f-4376-a17f-bf5a981fdb21
send invoice,2023-12-07 18:11:28,762a9201-26f2-4e88-8aff-7d6c19cca0c1
check availability,2023-12-07 18:11:29,1150812c-3781-427c-bb5e-b4c76c6d6664
check availability,2023-12-07 18:11:29,dff16d04-c3ed-4075-9d77-1081a0ba2928
check availability,2023-12-07 18:11:30,becd5308-bcb2-4df7-986e-159a10b7f90f
confirm order,2023-12-07 18:11:30,9fa10fdb-261e-44b8-bec5-d2c119ff6dc2
reject order,2023-12-07 18:11:30,bb6db263-8421-4c49-b45b-b5f619e8ae19
send invoice,2023-12-07 18:11:31,47c309ef-a3f1-4228-ba3b-813abe39635b
check availability,2023-12-07 18:11:31,a50cbf49-9b66-43fe-89bb-3f0b561e0272
check availability,2023-12-07 18:11:31,f422b125-ddee-46f0-8aae-ee241140e1fd
confirm order,2023-12-07 18:11:32,dff16d04-c3ed-4075-9d77-1081a0ba2928
confirm order,2023-12-07 18:11:32,1150812c-3781-427c-bb5e-b4c76c6d6664
check availability,2023-12-07 18:11:32,3f86f551-2de1-450c-b8d3-ba49ba4368e9
reject order,2023-12-07 18:11:33,5cdfade5-5640-4a9f-aaa6-33eda2dc26cb
send invoice,2023-12-07 18:11:34,15412f23-030f-4376-a17f-bf5a981fdb21
confirm order,2023-12-07 18:11:34,240138c7-fcb3-4787-9964-e948dd8a50d3
check availability,2023-12-07 18:11:35,a6fcfa9f-fd6b-41f4-8132-cf1fade377ce
confirm order,2023-12-07 18:11:35,f422b125-ddee-46f0-8aae-ee241140e1fd
check availability,2023-12-07 18:11:35,19d68140-db3b-4c7a-9af1-717a7639d282
reject order,2023-12-07 18:11:36,becd5308-bcb2-4df7-986e-159a10b7f90f
check availability,2023-12-07 18:11:36,a1ccfcbf-d334-408a-ac70-c71ed1760982
check availability,2023-12-07 18:11:36,fe7841c1-b0aa-4845-a330-d298a4507239
reject order,2023-12-07 18:11:36,3f86f551-2de1-450c-b8d3-ba49ba4368e9
check availability,2023-12-07 18:11:36,db6e6a7d-3cdc-464d-a88f-11c557d34590
check availability,2023-12-07 18:11:36,3bf65037-5c83-4bec-86b1-fb70e6b6e065
confirm order,2023-12-07 18:11:37,19d68140-db3b-4c7a-9af1-717a7639d282
reject order,2023-12-07 18:11:37,a50cbf49-9b66-43fe-89bb-3f0b561e0272
confirm order,2023-12-07 18:11:38,db6e6a7d-3cdc-464d-a88f-11c557d34590
send invoice,2023-12-07 18:11:39,240138c7-fcb3-4787-9964-e948dd8a50d3
confirm order,2023-12-07 18:11:40,a1ccfcbf-d334-408a-ac70-c71ed1760982
check availability,2023-12-07 18:11:40,193693ce-b2b5-4482-9494-3cb0e92225ff
check availability,2023-12-07 18:11:40,4a2f3c3f-82ba-4c87-b06e-7fac909641aa
send invoice,2023-12-07 18:11:40,1150812c-3781-427c-bb5e-b4c76c6d6664
check availability,2023-12-07 18:11:40,238ae316-9230-4946-9afe-3073ae2d71aa
send invoice,2023-12-07 18:11:40,9fa10fdb-261e-44b8-bec5-d2c119ff6dc2
reject order,2023-12-07 18:11:41,a6fcfa9f-fd6b-41f4-8132-cf1fade377ce
check availability,2023-12-07 18:11:41,6a9672a3-b17c-454b-bbe0-a0a28c7dffca
check availability,2023-12-07 18:11:41,b0b48ebf-ee06-4344-9fe4-fe4d514d2069
confirm order,2023-12-07 18:11:42,4a2f3c3f-82ba-4c87-b06e-7fac909641aa
check availability,2023-12-07 18:11:42,a786e40e-7d7f-4001-bf3c-aef72b053e46
confirm order,2023-12-07 18:11:42,3bf65037-5c83-4bec-86b1-fb70e6b6e065
confirm order,2023-12-07 18:11:42,238ae316-9230-4946-9afe-3073ae2d71aa
confirm order,2023-12-07 18:11:42,193693ce-b2b5-4482-9494-3cb0e92225ff
confirm order,2023-12-07 18:11:42,fe7841c1-b0aa-4845-a330-d298a4507239
check availability,2023-12-07 18:11:44,8460a020-dfef-448d-92dd-6f66219f560a
send invoice,2023-12-07 18:11:44,193693ce-b2b5-4482-9494-3cb0e92225ff
send invoice,2023-12-07 18:11:44,f422b125-ddee-46f0-8aae-ee241140e1fd
send invoice,2023-12-07 18:11:45,4a2f3c3f-82ba-4c87-b06e-7fac909641aa
check availability,2023-12-07 18:11:45,7319636c-f77f-4bcb-9461-dae80e097d02
check availability,2023-12-07 18:11:46,a01feae2-c956-450e-8fef-3b3cf12ebf1e
confirm order,2023-12-07 18:11:46,b0b48ebf-ee06-4344-9fe4-fe4d514d2069
confirm order,2023-12-07 18:11:46,8460a020-dfef-448d-92dd-6f66219f560a
check availability,2023-12-07 18:11:46,9eea57f7-3af0-48c8-a526-d561fb304713
check availability,2023-12-07 18:11:46,9afba8fc-d65c-4751-8255-594953e66b99
check availability,2023-12-07 18:11:46,4b1eb6a9-c378-4f98-9e56-06b9eed36e2e
check availability,2023-12-07 18:11:47,6cc57163-2d09-461e-84da-41559866f5d7
reject order,2023-12-07 18:11:47,6a9672a3-b17c-454b-bbe0-a0a28c7dffca
check availability,2023-12-07 18:11:47,581c9ff5-55c0-405c-9777-c0387626a2e2
confirm order,2023-12-07 18:11:48,a786e40e-7d7f-4001-bf3c-aef72b053e46
send invoice,2023-12-07 18:11:48,db6e6a7d-3cdc-464d-a88f-11c557d34590
send invoice,2023-12-07 18:11:48,fe7841c1-b0aa-4845-a330-d298a4507239
confirm order,2023-12-07 18:11:49,9eea57f7-3af0-48c8-a526-d561fb304713
confirm order,2023-12-07 18:11:49,6cc57163-2d09-461e-84da-41559866f5d7
check availability,2023-12-07 18:11:50,6ad77844-2b23-43f8-936e-2f8a4caaba99
check availability,2023-12-07 18:11:50,9e0986d4-ada5-410f-924b-b07dbf9335fa
confirm order,2023-12-07 18:11:50,4b1eb6a9-c378-4f98-9e56-06b9eed36e2e
send invoice,2023-12-07 18:11:50,a1ccfcbf-d334-408a-ac70-c71ed1760982
check availability,2023-12-07 18:11:51,2078a7d9-c15f-4e84-9f33-a62dda994163
check availability,2023-12-07 18:11:51,35f31667-a71a-4f64-91f6-bc74f7ed020a
reject order,2023-12-07 18:11:51,9afba8fc-d65c-4751-8255-594953e66b99
check availability,2023-12-07 18:11:51,9f3300a8-4c85-4b63-a33e-184f578526f2
send invoice,2023-12-07 18:11:51,238ae316-9230-4946-9afe-3073ae2d71aa
confirm order,2023-12-07 18:11:51,7319636c-f77f-4bcb-9461-dae80e097d02
confirm order,2023-12-07 18:11:51,a01feae2-c956-450e-8fef-3b3cf12ebf1e
check availability,2023-12-07 18:11:52,5e04ff61-5992-4b08-8eb7-d0a2cacba3a5
send invoice,2023-12-07 18:11:52,8460a020-dfef-448d-92dd-6f66219f560a
reject order,2023-12-07 18:11:52,6ad77844-2b23-43f8-936e-2f8a4caaba99
check availability,2023-12-07 18:11:52,3a4702d2-1996-48c6-8f61-885aed394b55
confirm order,2023-12-07 18:11:52,581c9ff5-55c0-405c-9777-c0387626a2e2
send invoice,2023-12-07 18:11:53,4b1eb6a9-c378-4f98-9e56-06b9eed36e2e
check availability,2023-12-07 18:11:54,24577a42-8980-4f4c-8dbb-7534e588e0bb
send invoice,2023-12-07 18:11:54,a786e40e-7d7f-4001-bf3c-aef72b053e46
reject order,2023-12-07 18:11:54,9e0986d4-ada5-410f-924b-b07dbf9335fa
confirm order,2023-12-07 18:11:54,3a4702d2-1996-48c6-8f61-885aed394b55
check availability,2023-12-07 18:11:55,c12aec9f-9900-4468-be2f-d1baa4252365
confirm order,2023-12-07 18:11:55,5e04ff61-5992-4b08-8eb7-d0a2cacba3a5
reject order,2023-12-07 18:11:55,2078a7d9-c15f-4e84-9f33-a62dda994163
reject order,2023-12-07 18:11:56,9f3300a8-4c85-4b63-a33e-184f578526f2
confirm order,2023-12-07 18:11:56,35f31667-a71a-4f64-91f6-bc74f7ed020a
reject order,2023-12-07 18:11:56,24577a42-8980-4f4c-8dbb-7534e588e0bb
send invoice,2023-12-07 18:11:56,581c9ff5-55c0-405c-9777-c0387626a2e2
check availability,2023-12-07 18:11:57,4406fed2-3e6c-41af-9eff-c8d16c9a9543
check availability,2023-12-07 18:11:58,9132846d-6d9d-4110-a2e1-2d2a1050b7a0
check availability,2023-12-07 18:11:58,5e56e5b7-3660-4b89-9969-3be37da151cd
check availability,2023-12-07 18:11:59,23edcef2-bd68-4ee7-abf1-3b1c8d455e3a
send invoice,2023-12-07 18:11:59,5e04ff61-5992-4b08-8eb7-d0a2cacba3a5
check availability,2023-12-07 18:11:59,46aaeeed-5afd-443a-a999-60f3ed7f728f
reject order,2023-12-07 18:11:59,c12aec9f-9900-4468-be2f-d1baa4252365
check availability,2023-12-07 18:11:59,d9e55022-fb17-45f3-982e-6dd2c7ab4ff4
send invoice,2023-12-07 18:12:00,9eea57f7-3af0-48c8-a526-d561fb304713
confirm order,2023-12-07 18:12:00,5e56e5b7-3660-4b89-9969-3be37da151cd
send invoice,2023-12-07 18:12:00,a01feae2-c956-450e-8fef-3b3cf12ebf1e
check availability,2023-12-07 18:12:00,5273638c-4ca4-4a13-a9e0-6aab05b7cda9
check availability,2023-12-07 18:12:01,21c77510-6908-45e4-aa53-db917352fea9
confirm order,2023-12-07 18:12:01,46aaeeed-5afd-443a-a999-60f3ed7f728f
send invoice,2023-12-07 18:12:01,7319636c-f77f-4bcb-9461-dae80e097d02
confirm order,2023-12-07 18:12:01,4406fed2-3e6c-41af-9eff-c8d16c9a9543
check availability,2023-12-07 18:12:02,e914a130-44cb-4012-b0e1-872620b032b3
check availability,2023-12-07 18:12:02,b623746f-ad8d-4a0d-82de-304e3df2f3ce
reject order,2023-12-07 18:12:02,d9e55022-fb17-45f3-982e-6dd2c7ab4ff4
confirm order,2023-12-07 18:12:03,9132846d-6d9d-4110-a2e1-2d2a1050b7a0
send invoice,2023-12-07 18:12:03,5e56e5b7-3660-4b89-9969-3be37da151cd
confirm order,2023-12-07 18:12:03,5273638c-4ca4-4a13-a9e0-6aab05b7cda9
check availability,2023-12-07 18:12:03,f52a77e9-389f-4d4b-9615-4db68921037d
check availability,2023-12-07 18:12:03,a5a4de37-4fc5-443c-895d-d1ef6ed19e91
check availability,2023-12-07 18:12:04,f0e6c56e-b3db-4817-a2f9-f5a7c782fbf1
confirm order,2023-12-07 18:12:05,21c77510-6908-45e4-aa53-db917352fea9
send invoice,2023-12-07 18:12:05,3a4702d2-1996-48c6-8f61-885aed394b55
confirm order,2023-12-07 18:12:05,23edcef2-bd68-4ee7-abf1-3b1c8d455e3a
confirm order,2023-12-07 18:12:05,a5a4de37-4fc5-443c-895d-d1ef6ed19e91
send invoice,2023-12-07 18:12:05,46aaeeed-5afd-443a-a999-60f3ed7f728f
check availability,2023-12-07 18:12:06,585d6adc-6f81-4ee6-81ac-09d7bf657af4
check availability,2023-12-07 18:12:06,00aa5711-3cee-4b41-afc5-3b0f9bc26f72
check availability,2023-12-07 18:12:07,0e6624a2-d5e0-4a52-8a57-83044070bdbd
send invoice,2023-12-07 18:12:07,35f31667-a71a-4f64-91f6-bc74f7ed020a
check availability,2023-12-07 18:12:07,18ca23f7-a85f-4c64-a552-d023f1cfa382
send invoice,2023-12-07 18:12:07,21c77510-6908-45e4-aa53-db917352fea9
confirm order,2023-12-07 18:12:07,b623746f-ad8d-4a0d-82de-304e3df2f3ce
reject order,2023-12-07 18:12:08,e914a130-44cb-4012-b0e1-872620b032b3
send invoice,2023-12-07 18:12:08,23edcef2-bd68-4ee7-abf1-3b1c8d455e3a
check availability,2023-12-07 18:12:08,088aac76-1e4f-40e2-b62f-c5af8c0bdbcd
confirm order,2023-12-07 18:12:08,f52a77e9-389f-4d4b-9615-4db68921037d
check availability,2023-12-07 18:12:09,f5c4b90c-6f87-40c8-bef9-3ceede4464f1
send invoice,2023-12-07 18:12:09,b623746f-ad8d-4a0d-82de-304e3df2f3ce
check availability,2023-12-07 18:12:09,7ee3e7c3-6f84-458f-b0fc-b793a15b9b9d
send invoice,2023-12-07 18:12:09,a5a4de37-4fc5-443c-895d-d1ef6ed19e91
reject order,2023-12-07 18:12:09,088aac76-1e4f-40e2-b62f-c5af8c0bdbcd
check availability,2023-12-07 18:12:10,86810cee-ec39-40b9-8817-ca76e653a299
confirm order,2023-12-07 18:12:10,f0e6c56e-b3db-4817-a2f9-f5a7c782fbf1
check availability,2023-12-07 18:12:10,1f161b88-3cd9-49d4-935f-d321d5c496a3
reject order,2023-12-07 18:12:11,585d6adc-6f81-4ee6-81ac-09d7bf657af4
confirm order,2023-12-07 18:12:11,f5c4b90c-6f87-40c8-bef9-3ceede4464f1
check availability,2023-12-07 18:12:12,3597c3cc-3eba-4964-9a4a-c37989e83308
send invoice,2023-12-07 18:12:12,5273638c-4ca4-4a13-a9e0-6aab05b7cda9
confirm order,2023-12-07 18:12:12,1f161b88-3cd9-49d4-935f-d321d5c496a3
send invoice,2023-12-07 18:12:12,f52a77e9-389f-4d4b-9615-4db68921037d
check availability,2023-12-07 18:12:12,1e71369b-154b-4421-99d3-88aec17fed0d
confirm order,2023-12-07 18:12:12,00aa5711-3cee-4b41-afc5-3b0f9bc26f72
reject order,2023-12-07 18:12:13,7ee3e7c3-6f84-458f-b0fc-b793a15b9b9d
confirm order,2023-12-07 18:12:13,18ca23f7-a85f-4c64-a552-d023f1cfa382
confirm order,2023-12-07 18:12:13,0e6624a2-d5e0-4a52-8a57-83044070bdbd
confirm order,2023-12-07 18:12:14,86810cee-ec39-40b9-8817-ca76e653a299
check availability,2023-12-07 18:12:15,13f4455f-2bbf-4571-b321-1a21611be98c
send invoice,2023-12-07 18:12:15,9132846d-6d9d-4110-a2e1-2d2a1050b7a0
confirm order,2023-12-07 18:12:16,3597c3cc-3eba-4964-9a4a-c37989e83308
send invoice,2023-12-07 18:12:16,18ca23f7-a85f-4c64-a552-d023f1cfa382
check availability,2023-12-07 18:12:17,042490ae-d278-4e10-a66d-0d06ce165c62
send invoice,2023-12-07 18:12:17,86810cee-ec39-40b9-8817-ca76e653a299
send invoice,2023-12-07 18:12:17,f0e6c56e-b3db-4817-a2f9-f5a7c782fbf1
check availability,2023-12-07 18:12:17,93e39f21-8fd7-456a-a920-75dd81c92246
check availability,2023-12-07 18:12:17,b72ddad0-d134-4689-9952-d0acc8f378c2
check availability,2023-12-07 18:12:17,bd441ac8-e532-4e9b-8b70-c013c10f9f4f
confirm order,2023-12-07 18:12:17,1e71369b-154b-4421-99d3-88aec17fed0d
send invoice,2023-12-07 18:12:18,00aa5711-3cee-4b41-afc5-3b0f9bc26f72
confirm order,2023-12-07 18:12:18,13f4455f-2bbf-4571-b321-1a21611be98c
check availability,2023-12-07 18:12:19,0d12564c-c853-454f-a073-f85e9247d015
check availability,2023-12-07 18:12:19,147e567b-baf3-46b8-a573-96cff63db3dc
check availability,2023-12-07 18:12:19,6256c093-5de8-4a45-a847-6e5261370134
send invoice,2023-12-07 18:12:20,13f4455f-2bbf-4571-b321-1a21611be98c
reject order,2023-12-07 18:12:20,042490ae-d278-4e10-a66d-0d06ce165c62
confirm order,2023-12-07 18:12:20,b72ddad0-d134-4689-9952-d0acc8f378c2
check availability,2023-12-07 18:12:20,e0dd5f33-2c03-4c65-ab40-b16b9e1f5991
confirm order,2023-12-07 18:12:21,93e39f21-8fd7-456a-a920-75dd81c92246
confirm order,2023-12-07 18:12:21,bd441ac8-e532-4e9b-8b70-c013c10f9f4f
confirm order,2023-12-07 18:12:22,147e567b-baf3-46b8-a573-96cff63db3dc
confirm order,2023-12-07 18:12:22,0d12564c-c853-454f-a073-f85e9247d015
check availability,2023-12-07 18:12:22,8106fc1b-a4a8-442a-88c2-a906d6d4cfa4
send invoice,2023-12-07 18:12:23,93e39f21-8fd7-456a-a920-75dd81c92246
confirm order,2023-12-07 18:12:23,8106fc1b-a4a8-442a-88c2-a906d6d4cfa4
check availability,2023-12-07 18:12:23,b0a69979-695d-41b3-b343-bfd93c3b03a5
confirm order,2023-12-07 18:12:23,e0dd5f33-2c03-4c65-ab40-b16b9e1f5991
send invoice,2023-12-07 18:12:24,1e71369b-154b-4421-99d3-88aec17fed0d
reject order,2023-12-07 18:12:24,6256c093-5de8-4a45-a847-6e5261370134
check availability,2023-12-07 18:12:24,8938a16a-536c-4f7d-a0ae-49695b799e52
check availability,2023-12-07 18:12:24,a1687da5-2b4d-4438-b95a-da9072125582
send invoice,2023-12-07 18:12:25,0e6624a2-d5e0-4a52-8a57-83044070bdbd
check availability,2023-12-07 18:12:25,f1494d44-24b2-4940-9750-9b7569a5a9ff
send invoice,2023-12-07 18:12:25,3597c3cc-3eba-4964-9a4a-c37989e83308
check availability,2023-12-07 18:12:25,55632ee8-0e8f-463d-bc5d-8def5a9d3455
confirm order,2023-12-07 18:12:25,b0a69979-695d-41b3-b343-bfd93c3b03a5
check availability,2023-12-07 18:12:26,cd29298f-5b85-4aac-afe4-0e7bc7f6e3ac
send invoice,2023-12-07 18:12:26,147e567b-baf3-46b8-a573-96cff63db3dc
check availability,2023-12-07 18:12:27,88b0a614-4ff8-4d11-8ca8-3175098a9907
confirm order,2023-12-07 18:12:27,55632ee8-0e8f-463d-bc5d-8def5a9d3455
check availability,2023-12-07 18:12:28,0d6571d7-d94d-4e88-813a-69cb89d2d2ce
send invoice,2023-12-07 18:12:28,bd441ac8-e532-4e9b-8b70-c013c10f9f4f
confirm order,2023-12-07 18:12:28,cd29298f-5b85-4aac-afe4-0e7bc7f6e3ac
send invoice,2023-12-07 18:12:28,b0a69979-695d-41b3-b343-bfd93c3b03a5
send invoice,2023-12-07 18:12:29,e0dd5f33-2c03-4c65-ab40-b16b9e1f5991
confirm order,2023-12-07 18:12:29,a1687da5-2b4d-4438-b95a-da9072125582
confirm order,2023-12-07 18:12:29,0d6571d7-d94d-4e88-813a-69cb89d2d2ce
confirm order,2023-12-07 18:12:29,8938a16a-536c-4f7d-a0ae-49695b799e52
check availability,2023-12-07 18:12:29,a0d7b149-5677-49e8-984e-08c1524a90b2
